timestamp,device,severity,message,label
2025-12-08 02:46:02,SW2,5,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 04:35:19,SW3,1,SECURITY ALERT: Possible intrusion detected,1
2025-12-09 05:56:09,FW1,1,NTP: Time synchronized,0
2025-12-08 15:08:14,R1,7,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 18:14:40,SW2,0,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 01:01:47,R3,1,BGP: New peer session established,0
2025-12-09 02:52:20,R3,2,NTP: Time synchronized,0
2025-12-10 08:08:33,SW3,0,OSPF: Neighbor adjacency established,0
2025-12-08 09:00:59,SW2,2,NTP: Time synchronized,0
2025-12-07 22:21:57,R2,7,SYSLOG: System running normally,0
2025-12-10 17:43:52,R2,2,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-10 16:53:08,FW2,3,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-10 17:52:17,FW1,3,OSPF: Neighbor adjacency established,0
2025-12-09 16:00:36,FW1,5,OSPF: Neighbor adjacency established,0
2025-12-08 13:22:56,SW1,3,DHCP: New lease granted,0
2025-12-10 02:11:28,SW1,2,OSPF: Neighbor adjacency established,0
2025-12-10 10:51:34,SW1,0,OSPF: Neighbor adjacency established,0
2025-12-07 14:04:42,SW3,6,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 10:59:27,SW3,4,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-08 02:18:11,SW2,2,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 17:44:43,R1,7,BGP: New peer session established,0
2025-12-08 01:18:12,FW2,5,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-10 11:59:43,R1,3,OSPF: Neighbor adjacency established,0
2025-12-07 13:51:29,FW2,4,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 07:07:47,R2,6,PORT-SECURITY: 1 MAC address learned,0
2025-12-07 07:48:11,FW1,0,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-07 20:19:45,SW1,3,SECURITY ALERT: Possible intrusion detected,1
2025-12-09 22:59:40,SW2,1,DATA-LEAK: Unexpected outbound transfer,1
2025-12-10 06:19:20,FW2,0,OSPF: Neighbor adjacency established,0
2025-12-08 01:09:30,FW1,5,SECURITY ALERT: Possible intrusion detected,1
2025-12-07 23:41:27,SW3,5,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-07 17:13:18,R1,5,NTP: Time synchronized,0
2025-12-09 10:17:21,R1,6,DHCP: New lease granted,0
2025-12-07 16:41:24,FW1,1,BGP: New peer session established,0
2025-12-10 04:22:47,SW1,3,STP: Topology change detected,0
2025-12-08 01:12:39,FW2,7,SYSLOG: System running normally,0
2025-12-09 14:39:29,FW2,2,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 14:01:28,SW1,0,NTP: Time synchronized,0
2025-12-09 00:46:39,R1,6,BGP: New peer session established,0
2025-12-07 21:22:40,R3,2,SYSLOG: System running normally,0
2025-12-10 04:39:35,FW1,6,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 02:29:08,R1,2,MALWARE: Suspicious binary executed,1
2025-12-07 10:16:46,R1,4,OSPF: Neighbor adjacency established,0
2025-12-08 13:42:40,SW2,4,PORT-SCAN: Multiple SYN packets detected,1
2025-12-09 22:57:33,FW2,3,NTP: Time synchronized,0
2025-12-07 15:10:24,FW2,6,OSPF: Neighbor adjacency established,0
2025-12-07 19:16:52,FW2,6,DATA-LEAK: Unexpected outbound transfer,1
2025-12-10 15:14:05,SW3,5,SYSLOG: System running normally,0
2025-12-08 11:51:10,FW1,0,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-10 17:36:05,R2,7,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 21:37:53,R3,5,OSPF: Neighbor adjacency established,0
2025-12-07 21:03:09,SW3,3,OSPF: Neighbor adjacency established,0
2025-12-09 10:10:25,SW3,7,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-07 20:31:44,R1,2,SYSLOG: System running normally,0
2025-12-09 22:03:23,SW2,4,BGP: New peer session established,0
2025-12-10 03:50:44,FW1,2,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 03:31:04,SW1,1,OSPF: Neighbor adjacency established,0
2025-12-10 17:35:33,R2,7,BGP: New peer session established,0
2025-12-07 17:53:41,R3,5,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-07 10:47:30,SW1,4,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 06:07:52,SW1,6,PORT-SECURITY: 1 MAC address learned,0
2025-12-09 02:16:25,SW2,1,SECURITY ALERT: Possible intrusion detected,1
2025-12-09 00:15:35,R3,5,SECURITY ALERT: Possible intrusion detected,1
2025-12-10 06:05:06,R2,7,OSPF: Neighbor adjacency established,0
2025-12-08 09:52:14,FW1,5,BGP: New peer session established,0
2025-12-09 21:05:53,SW2,2,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-10 18:16:33,R3,6,OSPF: Neighbor adjacency established,0
2025-12-08 06:03:50,SW2,1,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 17:41:26,FW2,0,BGP: New peer session established,0
2025-12-10 16:20:18,R3,5,DHCP: New lease granted,0
2025-12-10 01:27:15,FW2,2,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 17:02:52,R1,2,DHCP: New lease granted,0
2025-12-07 17:32:09,FW2,6,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 03:04:45,SW1,3,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 14:41:31,FW1,7,DHCP: New lease granted,0
2025-12-07 09:31:37,SW3,6,OSPF: Neighbor adjacency established,0
2025-12-08 08:51:56,SW3,5,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-10 06:58:49,SW1,6,DATA-LEAK: Unexpected outbound transfer,1
2025-12-10 14:00:10,SW3,0,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 09:08:50,SW3,2,STP: Topology change detected,0
2025-12-10 02:12:07,R3,6,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 18:15:02,R3,3,BGP: New peer session established,0
2025-12-08 08:17:47,R3,3,DDOS DETECTED: Abnormal traffic spike,1
2025-12-08 03:48:31,R3,0,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 15:54:29,SW1,4,DHCP: New lease granted,0
2025-12-09 05:28:59,FW2,2,NTP: Time synchronized,0
2025-12-09 22:33:24,SW1,2,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 11:52:31,R2,0,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 03:23:15,R2,3,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-07 18:02:17,SW3,1,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-10 07:03:28,SW3,4,STP: Topology change detected,0
2025-12-09 20:53:27,R1,7,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 00:06:57,R1,2,SYSLOG: System running normally,0
2025-12-09 14:32:34,SW3,6,SYSLOG: System running normally,0
2025-12-07 13:17:00,R1,7,BGP: New peer session established,0
2025-12-07 11:06:07,R3,3,STP: Topology change detected,0
2025-12-08 05:24:09,R3,0,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 10:53:01,R3,4,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 12:08:27,R2,3,DHCP: New lease granted,0
2025-12-08 14:24:49,SW1,6,DHCP: New lease granted,0
2025-12-08 06:18:19,R2,3,STP: Topology change detected,0
2025-12-10 00:56:31,R2,5,STP: Topology change detected,0
2025-12-09 17:38:37,R3,3,OSPF: Neighbor adjacency established,0
2025-12-10 10:48:48,FW1,3,SYSLOG: System running normally,0
2025-12-10 12:02:02,SW1,4,OSPF: Neighbor adjacency established,0
2025-12-09 08:00:53,R3,0,MALWARE: Suspicious binary executed,1
2025-12-08 08:55:42,R3,4,OSPF: Neighbor adjacency established,0
2025-12-09 11:33:33,SW1,4,NTP: Time synchronized,0
2025-12-08 06:37:55,SW1,5,NTP: Time synchronized,0
2025-12-09 19:00:58,FW2,5,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 04:44:50,FW2,4,NTP: Time synchronized,0
2025-12-09 18:09:49,R1,7,OSPF: Neighbor adjacency established,0
2025-12-10 02:02:10,R3,2,DATA-LEAK: Unexpected outbound transfer,1
2025-12-10 02:46:02,SW1,2,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 08:38:49,SW3,7,SYSLOG: System running normally,0
2025-12-08 21:57:58,SW3,4,OSPF: Neighbor adjacency established,0
2025-12-08 17:20:06,SW3,3,BGP: New peer session established,0
2025-12-09 02:31:45,FW1,3,SYSLOG: System running normally,0
2025-12-10 12:42:18,R2,7,PORT-SCAN: Multiple SYN packets detected,1
2025-12-07 20:16:17,R1,3,BGP: New peer session established,0
2025-12-07 22:57:46,SW3,2,STP: Topology change detected,0
2025-12-08 20:14:04,R3,1,NTP: Time synchronized,0
2025-12-08 00:40:50,SW2,0,NTP: Time synchronized,0
2025-12-08 21:57:25,R2,3,DHCP: New lease granted,0
2025-12-10 11:09:26,SW3,4,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-07 13:30:09,R3,5,SECURITY ALERT: Possible intrusion detected,1
2025-12-07 10:35:22,SW1,3,OSPF: Neighbor adjacency established,0
2025-12-10 04:34:44,SW3,4,DATA-LEAK: Unexpected outbound transfer,1
2025-12-08 19:41:30,SW1,2,MALWARE: Suspicious binary executed,1
2025-12-10 02:23:08,R2,1,MALWARE: Suspicious binary executed,1
2025-12-08 18:33:21,SW1,3,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-08 16:52:24,SW3,0,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-07 15:29:53,FW1,4,DHCP: New lease granted,0
2025-12-09 22:32:45,FW2,2,NTP: Time synchronized,0
2025-12-08 05:22:09,R1,0,DHCP: New lease granted,0
2025-12-07 20:35:59,SW2,6,DHCP: New lease granted,0
2025-12-08 22:49:27,R3,6,DATA-LEAK: Unexpected outbound transfer,1
2025-12-07 17:04:24,SW2,2,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-07 15:32:02,FW2,4,NTP: Time synchronized,0
2025-12-07 21:12:04,R3,0,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 07:45:36,R1,2,SYSLOG: System running normally,0
2025-12-07 10:00:17,FW1,5,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-09 09:19:42,FW1,5,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-07 22:08:17,SW2,4,DHCP: New lease granted,0
2025-12-08 14:41:55,SW2,3,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-07 13:27:39,SW2,0,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 01:08:15,FW1,5,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 22:37:08,FW2,1,OSPF: Neighbor adjacency established,0
2025-12-08 23:59:03,R2,0,MALWARE: Suspicious binary executed,1
2025-12-08 22:58:55,R1,2,NTP: Time synchronized,0
2025-12-07 17:06:38,SW2,2,STP: Topology change detected,0
2025-12-07 19:01:56,R1,3,MALWARE: Suspicious binary executed,1
2025-12-09 03:09:10,R1,2,BGP: New peer session established,0
2025-12-07 21:42:33,FW1,7,NTP: Time synchronized,0
2025-12-09 05:03:46,SW2,7,DHCP: New lease granted,0
2025-12-08 13:14:30,FW2,3,DHCP: New lease granted,0
2025-12-08 14:51:31,FW2,7,STP: Topology change detected,0
2025-12-09 21:53:13,R1,3,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 01:21:50,R2,6,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 11:35:03,SW2,2,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 10:16:35,R2,6,DHCP: New lease granted,0
2025-12-08 07:13:43,SW2,4,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 03:49:09,SW2,0,SYSLOG: System running normally,0
2025-12-08 00:01:15,FW1,6,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-10 16:56:38,R1,3,STP: Topology change detected,0
2025-12-09 03:37:11,SW2,0,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-08 18:57:39,SW2,2,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 08:37:01,R3,6,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 10:53:48,SW1,4,DATA-LEAK: Unexpected outbound transfer,1
2025-12-07 09:10:39,FW1,4,NTP: Time synchronized,0
2025-12-10 03:41:03,R1,6,NTP: Time synchronized,0
2025-12-09 17:58:40,FW2,1,OSPF: Neighbor adjacency established,0
2025-12-10 09:50:54,R2,5,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 19:02:26,R2,5,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-07 15:39:00,SW2,4,DHCP: New lease granted,0
2025-12-10 12:15:50,FW2,7,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 20:38:27,SW3,5,OSPF: Neighbor adjacency established,0
2025-12-08 08:29:35,SW1,4,DHCP: New lease granted,0
2025-12-09 22:10:35,FW2,0,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 20:58:16,R3,5,OSPF: Neighbor adjacency established,0
2025-12-09 16:15:35,FW1,6,DHCP: New lease granted,0
2025-12-07 22:56:37,SW3,6,DHCP: New lease granted,0
2025-12-09 00:52:46,FW1,6,STP: Topology change detected,0
2025-12-08 02:37:47,R3,4,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-08 21:45:23,SW3,7,SYSLOG: System running normally,0
2025-12-10 00:15:53,R3,1,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 17:14:21,SW3,2,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-07 22:01:14,SW3,6,NTP: Time synchronized,0
2025-12-08 20:03:40,FW2,7,STP: Topology change detected,0
2025-12-09 22:23:15,FW1,1,NTP: Time synchronized,0
2025-12-08 17:50:13,SW3,0,PORT-SECURITY: 1 MAC address learned,0
2025-12-07 22:02:21,FW2,1,DHCP: New lease granted,0
2025-12-10 01:13:43,R1,2,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 20:02:06,FW1,7,NTP: Time synchronized,0
2025-12-08 16:26:53,FW1,1,MALWARE: Suspicious binary executed,1
2025-12-07 20:57:37,SW3,7,SYSLOG: System running normally,0
2025-12-08 13:10:53,SW2,4,DATA-LEAK: Unexpected outbound transfer,1
2025-12-08 16:56:03,SW3,0,STP: Topology change detected,0
2025-12-09 19:05:51,FW2,5,SYSLOG: System running normally,0
2025-12-08 03:21:51,SW2,5,BGP: New peer session established,0
2025-12-09 06:36:53,R2,5,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-10 18:10:57,R1,3,OSPF: Neighbor adjacency established,0
2025-12-09 07:56:50,R3,4,STP: Topology change detected,0
2025-12-10 11:34:06,FW1,3,BGP: New peer session established,0
2025-12-08 09:50:58,FW1,1,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 10:37:33,R2,0,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-10 02:16:49,FW2,3,DDOS DETECTED: Abnormal traffic spike,1
2025-12-08 23:47:37,SW3,2,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 16:17:19,SW3,1,DATA-LEAK: Unexpected outbound transfer,1
2025-12-08 13:15:03,SW2,1,NTP: Time synchronized,0
2025-12-10 08:15:50,SW2,6,SYSLOG: System running normally,0
2025-12-08 14:06:51,SW1,1,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-10 00:46:23,R1,2,NTP: Time synchronized,0
2025-12-07 23:39:41,R2,0,SECURITY ALERT: Possible intrusion detected,1
2025-12-08 14:50:48,SW2,7,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 02:30:01,FW1,1,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-09 00:06:19,FW1,6,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-09 22:10:16,R1,0,BGP: New peer session established,0
2025-12-09 17:10:13,SW1,2,SYSLOG: System running normally,0
2025-12-08 00:13:16,FW1,6,OSPF: Neighbor adjacency established,0
2025-12-08 07:34:11,R2,0,DDOS DETECTED: Abnormal traffic spike,1
2025-12-10 04:52:37,FW1,2,SYSLOG: System running normally,0
2025-12-09 03:02:56,R2,6,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-07 12:37:28,SW2,2,OSPF: Neighbor adjacency established,0
2025-12-10 13:34:37,R3,2,NTP: Time synchronized,0
2025-12-09 16:19:57,SW3,4,BGP: New peer session established,0
2025-12-07 15:30:11,SW3,5,DATA-LEAK: Unexpected outbound transfer,1
2025-12-10 18:26:28,R1,3,NTP: Time synchronized,0
2025-12-10 14:33:51,SW1,2,DHCP: New lease granted,0
2025-12-07 17:23:55,SW2,6,OSPF: Neighbor adjacency established,0
2025-12-07 19:42:45,R2,7,NTP: Time synchronized,0
2025-12-09 19:24:17,SW3,3,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 03:10:13,FW1,7,NTP: Time synchronized,0
2025-12-09 19:55:15,R2,3,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 07:04:57,R1,0,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-10 05:05:14,R3,4,OSPF: Neighbor adjacency established,0
2025-12-08 16:03:49,FW2,3,SYSLOG: System running normally,0
2025-12-08 04:31:06,R1,2,NTP: Time synchronized,0
2025-12-08 21:08:22,R1,3,NTP: Time synchronized,0
2025-12-10 05:20:55,R2,3,STP: Topology change detected,0
2025-12-08 06:34:19,FW1,7,SYSLOG: System running normally,0
2025-12-08 05:14:35,SW2,2,BGP: New peer session established,0
2025-12-10 15:55:19,SW3,2,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-07 17:17:34,FW1,7,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 06:32:53,FW1,6,DDOS DETECTED: Abnormal traffic spike,1
2025-12-09 02:24:46,FW2,2,DDOS DETECTED: Abnormal traffic spike,1
2025-12-07 16:22:11,FW1,4,SYSLOG: System running normally,0
2025-12-09 13:44:14,SW2,4,BGP: New peer session established,0
2025-12-09 02:11:02,R2,1,SYSLOG: System running normally,0
2025-12-10 00:09:13,R3,4,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-07 19:14:28,SW2,2,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-10 14:57:42,SW1,6,NTP: Time synchronized,0
2025-12-07 14:13:03,R2,2,OSPF: Neighbor adjacency established,0
2025-12-10 07:49:48,SW2,2,SYSLOG: System running normally,0
2025-12-09 09:20:46,SW3,3,SYSLOG: System running normally,0
2025-12-09 18:05:24,SW2,3,NTP: Time synchronized,0
2025-12-09 11:00:14,R3,6,PORT-SCAN: Multiple SYN packets detected,1
2025-12-09 09:09:28,SW2,6,DHCP: New lease granted,0
2025-12-08 10:45:35,R2,2,NTP: Time synchronized,0
2025-12-09 11:51:22,SW1,1,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 09:50:28,SW3,1,PORT-SECURITY: 1 MAC address learned,0
2025-12-09 00:03:29,R3,6,OSPF: Neighbor adjacency established,0
2025-12-07 23:27:43,SW1,2,DHCP: New lease granted,0
2025-12-08 20:04:39,SW2,3,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 02:40:42,SW1,6,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 18:49:49,FW2,6,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-07 16:57:44,SW3,6,OSPF: Neighbor adjacency established,0
2025-12-10 16:06:47,R2,5,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 03:26:17,SW2,5,STP: Topology change detected,0
2025-12-07 12:47:59,SW2,0,OSPF: Neighbor adjacency established,0
2025-12-08 17:37:33,R2,6,OSPF: Neighbor adjacency established,0
2025-12-07 20:13:36,R3,4,OSPF: Neighbor adjacency established,0
2025-12-07 11:07:18,SW2,0,SYSLOG: System running normally,0
2025-12-10 07:07:35,FW1,1,SYSLOG: System running normally,0
2025-12-10 04:37:56,R2,0,OSPF: Neighbor adjacency established,0
2025-12-09 21:33:42,FW1,7,SECURITY ALERT: Possible intrusion detected,1
2025-12-07 22:12:04,R3,0,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 02:48:47,SW2,2,BGP: New peer session established,0
2025-12-08 14:51:30,FW1,4,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 21:44:19,SW1,7,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-08 09:39:45,SW3,4,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 01:25:57,R3,6,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-09 10:08:23,FW1,4,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-10 08:55:41,FW1,5,SYSLOG: System running normally,0
2025-12-10 10:22:04,R2,5,OSPF: Neighbor adjacency established,0
2025-12-08 17:09:54,SW3,2,SYSLOG: System running normally,0
2025-12-08 21:31:31,R2,1,SYSLOG: System running normally,0
2025-12-09 11:21:16,R2,6,DATA-LEAK: Unexpected outbound transfer,1
2025-12-08 11:52:10,SW2,6,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-10 05:00:49,FW2,3,OSPF: Neighbor adjacency established,0
2025-12-07 17:52:19,R2,4,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-07 18:07:52,R2,1,BGP: New peer session established,0
2025-12-08 03:50:44,SW1,7,DHCP: New lease granted,0
2025-12-07 19:17:23,FW2,4,DHCP: New lease granted,0
2025-12-10 02:19:54,R2,2,BGP: New peer session established,0
2025-12-09 02:55:15,FW2,6,BGP: New peer session established,0
2025-12-07 10:08:06,FW1,2,NTP: Time synchronized,0
2025-12-07 11:27:41,SW3,4,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 05:34:28,SW1,3,DATA-LEAK: Unexpected outbound transfer,1
2025-12-08 03:32:04,FW1,5,PORT-SECURITY: 1 MAC address learned,0
2025-12-08 21:16:26,FW1,3,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-09 15:00:46,FW1,4,OSPF: Neighbor adjacency established,0
2025-12-10 04:22:15,SW2,4,DATA-LEAK: Unexpected outbound transfer,1
2025-12-09 00:25:32,SW1,5,NTP: Time synchronized,0
2025-12-08 12:14:45,SW2,3,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 13:40:15,SW2,1,OSPF: Neighbor adjacency established,0
2025-12-10 18:36:39,SW1,0,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-07 08:06:08,FW2,4,NTP: Time synchronized,0
2025-12-09 09:58:56,R3,7,BGP: New peer session established,0
2025-12-07 20:26:50,SW1,2,DHCP: New lease granted,0
2025-12-07 19:12:31,FW1,0,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-07 21:49:01,FW2,2,DATA-LEAK: Unexpected outbound transfer,1
2025-12-10 17:27:28,SW1,4,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-07 11:32:08,SW2,0,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-08 06:46:57,R3,7,DHCP: New lease granted,0
2025-12-09 09:59:01,SW1,7,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 00:44:52,SW1,1,BGP: New peer session established,0
2025-12-09 11:16:27,R3,2,PORT-SCAN: Multiple SYN packets detected,1
2025-12-08 11:40:10,R2,0,PORT-SCAN: Multiple SYN packets detected,1
2025-12-08 00:37:59,FW1,3,SECURITY ALERT: Possible intrusion detected,1
2025-12-07 11:38:42,FW2,0,NTP: Time synchronized,0
2025-12-08 17:13:42,SW3,5,OSPF: Neighbor adjacency established,0
2025-12-07 19:07:42,R2,4,DHCP: New lease granted,0
2025-12-10 09:44:34,SW1,4,OSPF: Neighbor adjacency established,0
2025-12-10 04:09:33,R1,7,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-10 08:17:33,SW1,2,PORT-SCAN: Multiple SYN packets detected,1
2025-12-09 18:28:06,SW1,5,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-10 05:39:34,R1,4,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 07:16:35,SW3,2,STP: Topology change detected,0
2025-12-08 04:22:33,SW2,7,OSPF: Neighbor adjacency established,0
2025-12-10 05:24:56,R3,5,SECURITY ALERT: Possible intrusion detected,1
2025-12-07 13:55:03,R1,2,NTP: Time synchronized,0
2025-12-08 19:38:57,SW2,5,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-07 07:57:24,FW1,4,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-07 10:54:23,SW3,3,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-07 20:42:00,FW2,3,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-08 22:16:01,SW2,3,PORT-SCAN: Multiple SYN packets detected,1
2025-12-08 04:37:00,SW3,4,SYSLOG: System running normally,0
2025-12-10 07:44:27,SW3,2,NTP: Time synchronized,0
2025-12-09 22:56:36,FW1,3,SYSLOG: System running normally,0
2025-12-08 23:29:31,SW1,4,SECURITY ALERT: Possible intrusion detected,1
2025-12-10 09:57:57,SW3,2,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-09 03:35:00,R1,5,DHCP: New lease granted,0
2025-12-08 23:55:07,R1,3,SYSLOG: System running normally,0
2025-12-10 16:08:13,FW2,6,BGP: New peer session established,0
2025-12-09 01:59:46,R2,6,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-07 12:53:19,FW1,7,PORT-SECURITY: 1 MAC address learned,0
2025-12-10 07:53:21,R1,0,LINK-DOWN: Interface GigabitEthernet0/2 is down,0
2025-12-10 16:36:14,R2,1,BGP: New peer session established,0
2025-12-08 14:16:28,R1,7,CONFIG ERROR: Unexpected configuration rollback,1
2025-12-08 22:07:12,R2,0,MALWARE: Suspicious binary executed,1
2025-12-07 08:38:12,R2,3,DHCP: New lease granted,0
2025-12-07 15:10:46,R1,2,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-09 03:14:35,FW1,0,DATA-LEAK: Unexpected outbound transfer,1
2025-12-08 04:31:58,SW1,7,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-08 05:51:44,R2,0,STP: Topology change detected,0
2025-12-08 21:26:40,R2,1,DATA-LEAK: Unexpected outbound transfer,1
2025-12-08 10:02:57,R3,4,CPU HIGH: 98% utilization for 300 seconds,1
2025-12-08 12:00:47,SW3,0,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 10:19:37,FW2,6,BGP: New peer session established,0
2025-12-09 14:14:35,SW2,4,NTP: Time synchronized,0
2025-12-07 22:36:47,FW2,0,AUTH-FAIL: Multiple invalid SSH attempts,1
2025-12-09 04:37:33,R2,6,NTP: Time synchronized,0
2025-12-08 01:40:29,SW1,1,MALWARE: Suspicious binary executed,1
2025-12-10 04:10:39,FW2,0,BGP: New peer session established,0
2025-12-07 15:21:36,FW2,0,OSPF: Neighbor adjacency established,0
2025-12-09 00:58:59,R1,2,OSPF: Neighbor adjacency established,0
2025-12-10 06:57:22,SW1,1,LINK-UP: Interface GigabitEthernet0/1 is up,0
2025-12-10 17:58:07,R1,4,STP: Topology change detected,0
